time,zip,county,n_ev,n_bev,n_phev,m_ev,m_bev,m_phev
2021-04-30,98387,Pierce,153,90,63,98,43,58
2021-04-30,98388,Pierce,80,57,23,98,43,58
2021-04-30,98390,Pierce,54,35,19,98,43,58
2021-04-30,98391,Pierce,403,271,132,98,43,58
2021-04-30,98392,Kitsap,33,22,11,98,43,58
2021-04-30,98394,Pierce,17,8,9,98,43,58
2021-04-30,98396,Pierce,2,1,1,98,43,58
2021-04-30,98402,Pierce,52,39,13,98,43,58
2021-04-30,98403,Pierce,69,45,24,98,43,58
2021-04-30,98404,Pierce,102,64,38,98,43,58
2021-04-30,98405,Pierce,126,84,42,98,43,58
2021-04-30,98406,Pierce,173,122,51,98,43,58
2021-04-30,98407,Pierce,274,172,102,98,43,58
2021-04-30,98408,Pierce,58,39,19,98,43,58
2021-04-30,98409,Pierce,87,57,30,98,43,58
2021-04-30,98416,Pierce,,,,98,43,58
2021-04-30,98418,Pierce,42,22,20,98,43,58
2021-04-30,98421,Pierce,4,,4,98,43,58
2021-04-30,98422,Pierce,228,167,61,98,43,58
2021-04-30,98424,Pierce,44,27,17,98,43,58
2021-04-30,98430,Pierce,,,,98,43,58
2021-04-30,98433,Pierce,29,12,17,98,43,58
2021-04-30,98438,Pierce,,,,98,43,58
2021-04-30,98439,Pierce,2,1,1,98,43,58
2021-04-30,98443,Pierce,35,24,11,98,43,58
2021-04-30,98444,Pierce,78,48,30,98,43,58
2021-04-30,98445,Pierce,101,56,45,98,43,58
2021-04-30,98446,Pierce,41,17,24,98,43,58
2021-04-30,98447,Pierce,,,,98,43,58
2021-04-30,98465,Pierce,56,36,20,98,43,58
2021-04-30,98466,Pierce,202,142,60,98,43,58
2021-04-30,98467,Pierce,140,92,48,98,43,58
2021-04-30,98498,Pierce,159,102,57,98,43,58
2021-04-30,98499,Pierce,100,58,42,98,43,58
2021-04-30,98501,Thurston,465,279,186,98,43,58
2021-04-30,98502,Thurston,448,309,139,98,43,58
2021-04-30,98503,Thurston,249,153,96,98,43,58
2021-04-30,98506,Thurston,254,147,107,98,43,58
2021-04-30,98512,Thurston,242,159,83,98,43,58
2021-04-30,98513,Thurston,241,159,82,98,43,58
2021-04-30,98516,Thurston,256,166,90,98,43,58
2021-04-30,98520,Grays Harbor,70,40,30,98,43,58
2021-04-30,98524,Mason,25,13,12,98,43,58
2021-04-30,98526,Grays Harbor,2,1,1,98,43,58
2021-04-30,98527,Pacific,2,,2,98,43,58
2021-04-30,98528,Mason,63,39,24,98,43,58
2021-04-30,98530,Thurston,2,,2,98,43,58
2021-04-30,98531,Lewis,80,43,37,98,43,58
2021-04-30,98532,Lewis,92,51,41,98,43,58
2021-04-30,98533,Lewis,1,,1,98,43,58
2021-04-30,98535,Grays Harbor,1,1,,98,43,58
2021-04-30,98536,Grays Harbor,1,1,,98,43,58
2021-04-30,98537,Grays Harbor,4,2,2,98,43,58
2021-04-30,98538,Lewis,2,1,1,98,43,58
2021-04-30,98541,Grays Harbor,25,15,10,98,43,58
2021-04-30,98542,Lewis,3,1,2,98,43,58
2021-04-30,98544,Lewis,,,,98,43,58
2021-04-30,98546,Mason,27,14,13,98,43,58
2021-04-30,98547,Grays Harbor,4,2,2,98,43,58
2021-04-30,98548,Mason,23,15,8,98,43,58
2021-04-30,98550,Grays Harbor,31,20,11,98,43,58
2021-04-30,98552,Grays Harbor,1,1,,98,43,58
2021-04-30,98555,Mason,2,2,,98,43,58
2021-04-30,98557,Grays Harbor,13,6,7,98,43,58
2021-04-30,98558,Pierce,,,,98,43,58
2021-04-30,98559,Grays Harbor,,,,98,43,58
2021-04-30,98560,Mason,1,1,,98,43,58
2021-04-30,98562,Grays Harbor,2,1,1,98,43,58
2021-04-30,98563,Grays Harbor,38,17,21,98,43,58
2021-04-30,98564,Lewis,16,9,7,98,43,58
2021-04-30,98565,Lewis,,,,98,43,58
2021-04-30,98568,Grays Harbor,12,7,5,98,43,58
2021-04-30,98569,Grays Harbor,64,39,25,98,43,58
2021-04-30,98570,Lewis,10,3,7,98,43,58
2021-04-30,98571,Grays Harbor,9,6,3,98,43,58
2021-04-30,98572,Lewis,1,,1,98,43,58
2021-04-30,98575,Grays Harbor,,,,98,43,58
2021-04-30,98576,Thurston,22,12,10,98,43,58
2021-04-30,98577,Pacific,18,8,10,98,43,58
2021-04-30,98579,Thurston,47,27,20,98,43,58
2021-04-30,98580,Pierce,67,45,22,98,43,58
2021-04-30,98581,Cowlitz,,,,98,43,58
2021-04-30,98582,Lewis,,,,98,43,58
2021-04-30,98583,Grays Harbor,,,,98,43,58
2021-04-30,98584,Mason,188,115,73,98,43,58
2021-04-30,98585,Lewis,4,1,3,98,43,58
2021-04-30,98586,Pacific,2,1,1,98,43,58
2021-04-30,98587,Grays Harbor,1,,1,98,43,58
2021-04-30,98588,Mason,10,5,5,98,43,58
2021-04-30,98589,Thurston,51,27,24,98,43,58
2021-04-30,98590,Pacific,5,5,,98,43,58
2021-04-30,98591,Lewis,16,11,5,98,43,58
2021-04-30,98592,Mason,16,7,9,98,43,58
2021-04-30,98593,Lewis,3,,3,98,43,58
2021-04-30,98595,Grays Harbor,12,2,10,98,43,58
2021-04-30,98596,Lewis,28,19,9,98,43,58
2021-04-30,98597,Thurston,113,76,37,98,43,58
2021-04-30,98601,Clark,8,5,3,98,43,58
2021-04-30,98602,Klickitat,,,,98,43,58
2021-04-30,98603,Cowlitz,4,,4,98,43,58
2021-04-30,98604,Clark,246,172,74,98,43,58
2021-04-30,98605,Klickitat,1,,1,98,43,58
2021-04-30,98606,Clark,117,83,34,98,43,58
2021-04-30,98607,Clark,560,418,142,98,43,58
2021-04-30,98610,Skamania,6,2,4,98,43,58
2021-04-30,98611,Cowlitz,26,18,8,98,43,58
2021-04-30,98612,Wahkiakum,15,9,6,98,43,58
2021-04-30,98613,Klickitat,1,1,,98,43,58
2021-04-30,98614,Pacific,3,1,2,98,43,58
2021-04-30,98616,Cowlitz,1,1,,98,43,58
2021-04-30,98617,Klickitat,3,1,2,98,43,58
2021-04-30,98619,Klickitat,3,1,2,98,43,58
2021-04-30,98620,Klickitat,13,6,7,98,43,58
2021-04-30,98621,Wahkiakum,1,1,,98,43,58
2021-04-30,98624,Pacific,6,3,3,98,43,58
2021-04-30,98625,Cowlitz,35,21,14,98,43,58
2021-04-30,98626,Cowlitz,75,48,27,98,43,58
2021-04-30,98628,Klickitat,,,,98,43,58
2021-04-30,98629,Clark,79,51,28,98,43,58
2021-04-30,98631,Pacific,16,12,4,98,43,58
2021-04-30,98632,Cowlitz,171,106,65,98,43,58
2021-04-30,98635,Klickitat,13,6,7,98,43,58
2021-04-30,98638,Pacific,8,3,5,98,43,58
2021-04-30,98639,Skamania,2,2,,98,43,58
2021-04-30,98640,Pacific,24,13,11,98,43,58
2021-04-30,98641,Pacific,,,,98,43,58
2021-04-30,98642,Clark,268,179,89,98,43,58
2021-04-30,98643,Wahkiakum,,,,98,43,58
2021-04-30,98644,Pacific,6,4,2,98,43,58
2021-04-30,98645,Cowlitz,11,9,2,98,43,58
2021-04-30,98647,Wahkiakum,,,,98,43,58
2021-04-30,98648,Skamania,31,21,10,98,43,58
2021-04-30,98649,Cowlitz,4,1,3,98,43,58
2021-04-30,98650,Klickitat,9,7,2,98,43,58
2021-04-30,98651,Skamania,7,3,4,98,43,58
2021-04-30,98660,Clark,136,104,32,98,43,58
2021-04-30,98661,Clark,267,177,90,98,43,58
2021-04-30,98662,Clark,192,118,74,98,43,58
2021-04-30,98663,Clark,107,77,30,98,43,58
2021-04-30,98664,Clark,194,123,71,98,43,58
2021-04-30,98665,Clark,193,133,60,98,43,58
2021-04-30,98670,Klickitat,2,,2,98,43,58
2021-04-30,98671,Clark,238,149,89,98,43,58
2021-04-30,98672,Klickitat,73,50,23,98,43,58
2021-04-30,98673,Klickitat,1,1,,98,43,58
2021-04-30,98674,Cowlitz,59,41,18,98,43,58
2021-04-30,98675,Clark,21,15,6,98,43,58
2021-04-30,98682,Clark,358,226,132,98,43,58
2021-04-30,98683,Clark,315,209,106,98,43,58
2021-04-30,98684,Clark,210,129,81,98,43,58
2021-04-30,98685,Clark,299,214,85,98,43,58
2021-04-30,98686,Clark,218,155,63,98,43,58
2021-04-30,98801,Chelan,149,122,27,98,43,58
2021-04-30,98802,Douglas,96,62,34,98,43,58
2021-04-30,98811,Chelan,,,,98,43,58
2021-04-30,98812,Okanogan,2,2,,98,43,58
2021-04-30,98813,Douglas,1,1,,98,43,58
2021-04-30,98814,Okanogan,5,2,3,98,43,58
2021-04-30,98815,Chelan,34,26,8,98,43,58
2021-04-30,98816,Chelan,53,45,8,98,43,58
2021-04-30,98817,Chelan,,,,98,43,58
2021-04-30,98819,Okanogan,1,,1,98,43,58
2021-04-30,98821,Chelan,,,,98,43,58
2021-04-30,98822,Chelan,8,5,3,98,43,58
2021-04-30,98823,Grant,22,11,11,98,43,58
2021-04-30,98824,Grant,,,,98,43,58
2021-04-30,98826,Chelan,103,79,24,98,43,58
2021-04-30,98827,Okanogan,,,,98,43,58
2021-04-30,98828,Chelan,8,7,1,98,43,58
2021-04-30,98829,Okanogan,,,,98,43,58
2021-04-30,98830,Douglas,1,1,,98,43,58
2021-04-30,98831,Chelan,17,15,2,98,43,58
2021-04-30,98832,Grant,,,,98,43,58
2021-04-30,98833,Okanogan,8,8,,98,43,58
2021-04-30,98834,Okanogan,3,1,2,98,43,58
2021-04-30,98836,Chelan,,,,98,43,58
2021-04-30,98837,Grant,98,48,50,98,43,58
2021-04-30,98840,Okanogan,9,7,2,98,43,58
2021-04-30,98841,Okanogan,6,3,3,98,43,58
2021-04-30,98843,Douglas,29,24,5,98,43,58
2021-04-30,98844,Okanogan,8,5,3,98,43,58
2021-04-30,98845,Douglas,1,1,,98,43,58
2021-04-30,98846,Okanogan,3,1,2,98,43,58
2021-04-30,98847,Chelan,9,5,4,98,43,58
2021-04-30,98848,Grant,30,23,7,98,43,58
2021-04-30,98849,Okanogan,4,3,1,98,43,58
2021-04-30,98850,Douglas,4,1,3,98,43,58
2021-04-30,98851,Grant,12,5,7,98,43,58
2021-04-30,98852,Chelan,,,,98,43,58
2021-04-30,98853,Grant,,,,98,43,58
2021-04-30,98855,Okanogan,7,3,4,98,43,58
2021-04-30,98856,Okanogan,18,10,8,98,43,58
2021-04-30,98857,Grant,3,1,2,98,43,58
2021-04-30,98858,Douglas,3,3,,98,43,58
2021-04-30,98859,Okanogan,,,,98,43,58
2021-04-30,98860,Grant,,,,98,43,58
2021-04-30,98862,Okanogan,26,17,9,98,43,58
2021-04-30,98901,Yakima,47,33,14,98,43,58
2021-04-30,98902,Yakima,59,26,33,98,43,58
2021-04-30,98903,Yakima,22,17,5,98,43,58
2021-04-30,98908,Yakima,112,62,50,98,43,58
2021-04-30,98921,Yakima,,,,98,43,58
2021-04-30,98922,Kittitas,65,49,16,98,43,58
2021-04-30,98923,Yakima,,,,98,43,58
2021-04-30,98925,Kittitas,11,7,4,98,43,58
2021-04-30,98926,Kittitas,94,62,32,98,43,58
2021-04-30,98929,Yakima,,,,98,43,58
2021-04-30,98930,Yakima,11,6,5,98,43,58
2021-04-30,98932,Yakima,3,1,2,98,43,58
2021-04-30,98933,Yakima,,,,98,43,58
2021-04-30,98934,Kittitas,1,1,,98,43,58
2021-04-30,98935,Yakima,,,,98,43,58
2021-04-30,98936,Yakima,10,5,5,98,43,58
2021-04-30,98937,Yakima,6,3,3,98,43,58
2021-04-30,98938,Yakima,1,,1,98,43,58
2021-04-30,98939,Yakima,,,,98,43,58
2021-04-30,98940,Kittitas,24,16,8,98,43,58
2021-04-30,98941,Kittitas,3,3,,98,43,58
2021-04-30,98942,Yakima,31,20,11,98,43,58
2021-04-30,98943,Kittitas,,,,98,43,58
2021-04-30,98944,Yakima,17,7,10,98,43,58
2021-04-30,98946,Kittitas,3,3,,98,43,58
2021-04-30,98947,Yakima,3,3,,98,43,58
2021-04-30,98948,Yakima,8,5,3,98,43,58
2021-04-30,98950,Kittitas,,,,98,43,58
2021-04-30,98951,Yakima,6,5,1,98,43,58
2021-04-30,98952,Yakima,,,,98,43,58
2021-04-30,98953,Yakima,9,6,3,98,43,58
2021-04-30,99001,Spokane,12,7,5,98,43,58
2021-04-30,99003,Spokane,12,7,5,98,43,58
2021-04-30,99004,Spokane,66,36,30,98,43,58
2021-04-30,99005,Spokane,41,28,13,98,43,58
2021-04-30,99006,Spokane,21,14,7,98,43,58
2021-04-30,99008,Lincoln,2,1,1,98,43,58
2021-04-30,99009,Spokane,11,8,3,98,43,58
2021-04-30,99011,Spokane,1,,1,98,43,58
2021-04-30,99012,Spokane,1,1,,98,43,58
2021-04-30,99013,Stevens,2,1,1,98,43,58
2021-04-30,99016,Spokane,76,50,26,98,43,58
2021-04-30,99017,Whitman,1,,1,98,43,58
2021-04-30,99018,Spokane,,,,98,43,58
2021-04-30,99019,Spokane,59,34,25,98,43,58
2021-04-30,99020,Spokane,,,,98,43,58
2021-04-30,99021,Spokane,28,16,12,98,43,58
2021-04-30,99022,Spokane,16,9,7,98,43,58
2021-04-30,99023,Spokane,4,3,1,98,43,58
2021-04-30,99025,Spokane,9,4,5,98,43,58
2021-04-30,99026,Stevens,47,36,11,98,43,58
2021-04-30,99027,Spokane,19,11,8,98,43,58
2021-04-30,99029,Lincoln,4,,4,98,43,58
2021-04-30,99030,Spokane,1,1,,98,43,58
2021-04-30,99031,Spokane,3,,3,98,43,58
2021-04-30,99032,Lincoln,1,,1,98,43,58
2021-04-30,99033,Whitman,3,1,2,98,43,58
2021-04-30,99034,Stevens,,,,98,43,58
2021-04-30,99036,Spokane,9,5,4,98,43,58
2021-04-30,99037,Spokane,36,24,12,98,43,58
2021-04-30,99039,Spokane,,,,98,43,58
2021-04-30,99040,Stevens,,,,98,43,58
2021-04-30,99101,Stevens,,,,98,43,58
2021-04-30,99102,Whitman,,,,98,43,58
2021-04-30,99103,Lincoln,,,,98,43,58
2021-04-30,99105,Adams,,,,98,43,58
2021-04-30,99109,Stevens,10,5,5,98,43,58
2021-04-30,99110,Stevens,,,,98,43,58
2021-04-30,99111,Whitman,8,4,4,98,43,58
2021-04-30,99113,Whitman,1,,1,98,43,58
2021-04-30,99114,Stevens,21,10,11,98,43,58
2021-04-30,99115,Grant,5,4,1,98,43,58
2021-04-30,99116,Douglas,2,1,1,98,43,58
2021-04-30,99117,Lincoln,,,,98,43,58
2021-04-30,99118,Ferry,2,1,1,98,43,58
2021-04-30,99119,Pend Oreille,1,,1,98,43,58
2021-04-30,99121,Ferry,,,,98,43,58
2021-04-30,99122,Lincoln,7,3,4,98,43,58
2021-04-30,99123,Grant,3,1,2,98,43,58
2021-04-30,99124,Okanogan,,,,98,43,58
2021-04-30,99125,Whitman,3,1,2,98,43,58
2021-04-30,99126,Stevens,5,2,3,98,43,58
2021-04-30,99128,Whitman,2,1,1,98,43,58
2021-04-30,99129,Stevens,1,1,,98,43,58
2021-04-30,99130,Whitman,2,1,1,98,43,58
2021-04-30,99131,Stevens,1,1,,98,43,58
2021-04-30,99133,Grant,3,,3,98,43,58
2021-04-30,99134,Lincoln,1,1,,98,43,58
2021-04-30,99135,Grant,,,,98,43,58
2021-04-30,99136,Whitman,,,,98,43,58
2021-04-30,99137,Stevens,,,,98,43,58
2021-04-30,99138,Ferry,,,,98,43,58
2021-04-30,99139,Pend Oreille,,,,98,43,58
2021-04-30,99140,Ferry,,,,98,43,58
2021-04-30,99141,Stevens,16,9,7,98,43,58
2021-04-30,99143,Whitman,,,,98,43,58
2021-04-30,99144,Lincoln,,,,98,43,58
2021-04-30,99146,Ferry,,,,98,43,58
2021-04-30,99147,Lincoln,,,,98,43,58
2021-04-30,99148,Stevens,3,2,1,98,43,58
2021-04-30,99149,Whitman,,,,98,43,58
2021-04-30,99150,Ferry,,,,98,43,58
2021-04-30,99151,Stevens,,,,98,43,58
2021-04-30,99152,Pend Oreille,,,,98,43,58
2021-04-30,99153,Pend Oreille,,,,98,43,58
2021-04-30,99154,Lincoln,,,,98,43,58
2021-04-30,99155,Okanogan,,,,98,43,58
2021-04-30,99156,Pend Oreille,16,11,5,98,43,58
2021-04-30,99157,Stevens,,,,98,43,58
2021-04-30,99158,Whitman,,,,98,43,58
2021-04-30,99159,Lincoln,,,,98,43,58
2021-04-30,99160,Ferry,,,,98,43,58
2021-04-30,99161,Whitman,9,8,1,98,43,58
2021-04-30,99163,Whitman,77,47,30,98,43,58
2021-04-30,99164,Whitman,,,,98,43,58
2021-04-30,99166,Ferry,7,6,1,98,43,58
2021-04-30,99167,Stevens,2,2,,98,43,58
2021-04-30,99169,Adams,6,3,3,98,43,58
2021-04-30,99170,Whitman,3,2,1,98,43,58
2021-04-30,99171,Whitman,1,,1,98,43,58
2021-04-30,99173,Stevens,3,2,1,98,43,58
2021-04-30,99174,Whitman,,,,98,43,58
2021-04-30,99176,Whitman,,,,98,43,58
2021-04-30,99179,Whitman,,,,98,43,58
2021-04-30,99180,Pend Oreille,2,2,,98,43,58
2021-04-30,99181,Stevens,2,1,1,98,43,58
2021-04-30,99185,Lincoln,,,,98,43,58
2021-04-30,99201,Spokane,60,44,16,98,43,58
2021-04-30,99202,Spokane,54,34,20,98,43,58
2021-04-30,99203,Spokane,154,104,50,98,43,58
2021-04-30,99204,Spokane,31,21,10,98,43,58
2021-04-30,99205,Spokane,82,48,34,98,43,58
2021-04-30,99206,Spokane,82,56,26,98,43,58
2021-04-30,99207,Spokane,34,18,16,98,43,58
2021-04-30,99208,Spokane,179,110,69,98,43,58
2021-04-30,99212,Spokane,65,40,25,98,43,58
2021-04-30,99216,Spokane,50,27,23,98,43,58
2021-04-30,99217,Spokane,43,22,21,98,43,58
2021-04-30,99218,Spokane,44,24,20,98,43,58
2021-04-30,99223,Spokane,165,112,53,98,43,58
2021-04-30,99224,Spokane,104,60,44,98,43,58
2021-04-30,99301,Franklin,188,103,85,98,43,58
2021-04-30,99320,Benton,31,15,16,98,43,58
2021-04-30,99321,Grant,,,,98,43,58
2021-04-30,99322,Klickitat,1,1,,98,43,58
2021-04-30,99323,Walla Walla,6,2,4,98,43,58
2021-04-30,99324,Walla Walla,27,16,11,98,43,58
2021-04-30,99326,Franklin,5,2,3,98,43,58
2021-04-30,99328,Columbia,10,6,4,98,43,58
2021-04-30,99329,Walla Walla,,,,98,43,58
2021-04-30,99330,Franklin,2,2,,98,43,58
2021-04-30,99333,Whitman,,,,98,43,58
2021-04-30,99335,Franklin,,,,98,43,58
2021-04-30,99336,Benton,121,63,58,98,43,58
2021-04-30,99337,Benton,114,60,54,98,43,58
2021-04-30,99338,Benton,134,88,46,98,43,58
2021-04-30,99341,Adams,,,,98,43,58
2021-04-30,99343,Franklin,3,,3,98,43,58
2021-04-30,99344,Adams,20,12,8,98,43,58
2021-04-30,99345,Benton,,,,98,43,58
2021-04-30,99346,Benton,,,,98,43,58
2021-04-30,99347,Garfield,1,,1,98,43,58
2021-04-30,99348,Walla Walla,,,,98,43,58
2021-04-30,99349,Grant,7,3,4,98,43,58
2021-04-30,99350,Benton,14,6,8,98,43,58
2021-04-30,99352,Benton,234,140,94,98,43,58
2021-04-30,99353,Benton,76,52,24,98,43,58
2021-04-30,99354,Benton,148,82,66,98,43,58
2021-04-30,99356,Klickitat,,,,98,43,58
2021-04-30,99357,Grant,4,3,1,98,43,58
2021-04-30,99359,Columbia,,,,98,43,58
2021-04-30,99360,Walla Walla,3,2,1,98,43,58
2021-04-30,99361,Walla Walla,7,7,,98,43,58
2021-04-30,99362,Walla Walla,136,80,56,98,43,58
2021-04-30,99363,Walla Walla,,,,98,43,58
2021-04-30,99371,Adams,,,,98,43,58
2021-04-30,99401,Asotin,1,1,,98,43,58
2021-04-30,99402,Asotin,9,9,,98,43,58
2021-04-30,99403,Asotin,23,9,14,98,43,58
2021-05-31,98001,King,280,176,104,99,43,59
2021-05-31,98002,King,105,65,40,99,43,59
2021-05-31,98003,King,165,113,52,99,43,59
2021-05-31,98004,King,1345,1139,206,99,43,59
2021-05-31,98005,King,620,505,115,99,43,59
2021-05-31,98006,King,1198,989,209,99,43,59
2021-05-31,98007,King,425,349,76,99,43,59
2021-05-31,98008,King,730,588,142,99,43,59
2021-05-31,98010,King,81,62,19,99,43,59
2021-05-31,98011,King,539,406,133,99,43,59
2021-05-31,98012,Snohomish,1212,954,258,99,43,59
2021-05-31,98014,King,149,110,39,99,43,59
2021-05-31,98019,King,276,208,68,99,43,59
2021-05-31,98020,Snohomish,391,305,86,99,43,59
2021-05-31,98021,Snohomish,707,582,125,99,43,59
2021-05-31,98022,King,125,66,59,99,43,59
2021-05-31,98023,King,341,220,121,99,43,59
2021-05-31,98024,King,361,285,76,99,43,59
2021-05-31,98026,Snohomish,485,368,117,99,43,59
2021-05-31,98027,King,818,640,178,99,43,59
2021-05-31,98028,King,488,382,106,99,43,59
2021-05-31,98029,King,767,662,105,99,43,59
2021-05-31,98030,King,42,38,4,99,43,59
2021-05-31,98031,King,449,304,145,99,43,59
2021-05-31,98032,King,250,172,78,99,43,59
2021-05-31,98033,King,1431,1166,265,99,43,59
2021-05-31,98034,King,919,739,180,99,43,59
2021-05-31,98036,Snohomish,422,318,104,99,43,59
2021-05-31,98037,Snohomish,245,184,61,99,43,59
2021-05-31,98038,King,431,285,146,99,43,59
2021-05-31,98039,King,184,157,27,99,43,59
2021-05-31,98040,King,1195,960,235,99,43,59
2021-05-31,98042,King,428,278,150,99,43,59
2021-05-31,98043,Snohomish,149,112,37,99,43,59
2021-05-31,98045,King,287,210,77,99,43,59
2021-05-31,98047,King,27,18,9,99,43,59
2021-05-31,98050,King,1,1,,99,43,59
2021-05-31,98051,King,74,55,19,99,43,59
2021-05-31,98052,King,2035,1680,355,99,43,59
2021-05-31,98053,King,1004,848,156,99,43,59
2021-05-31,98055,King,328,238,90,99,43,59
2021-05-31,98056,King,490,360,130,99,43,59
2021-05-31,98057,King,11,5,6,99,43,59
2021-05-31,98058,King,461,317,144,99,43,59
2021-05-31,98059,King,756,599,157,99,43,59
2021-05-31,98065,King,126,89,37,99,43,59
2021-05-31,98068,Kittitas,7,6,1,99,43,59
2021-05-31,98070,King,368,264,104,99,43,59
2021-05-31,98072,King,1173,977,196,99,43,59
2021-05-31,98074,King,1051,901,150,99,43,59
2021-05-31,98075,King,868,748,120,99,43,59
2021-05-31,98077,King,42,34,8,99,43,59
2021-05-31,98087,Snohomish,301,229,72,99,43,59
2021-05-31,98092,King,382,261,121,99,43,59
2021-05-31,98101,King,276,239,37,99,43,59
2021-05-31,98102,King,423,325,98,99,43,59
2021-05-31,98103,King,1080,844,236,99,43,59
2021-05-31,98104,King,150,121,29,99,43,59
2021-05-31,98105,King,666,500,166,99,43,59
2021-05-31,98106,King,304,225,79,99,43,59
2021-05-31,98107,King,536,414,122,99,43,59
2021-05-31,98108,King,244,181,63,99,43,59
2021-05-31,98109,King,744,655,89,99,43,59
2021-05-31,98110,Kitsap,882,655,227,99,43,59
2021-05-31,98112,King,794,605,189,99,43,59
2021-05-31,98115,King,1346,1035,311,99,43,59
2021-05-31,98116,King,491,361,130,99,43,59
2021-05-31,98117,King,809,615,194,99,43,59
2021-05-31,98118,King,632,475,157,99,43,59
2021-05-31,98119,King,482,357,125,99,43,59
2021-05-31,98121,King,390,325,65,99,43,59
2021-05-31,98122,King,659,495,164,99,43,59
2021-05-31,98125,King,677,511,166,99,43,59
2021-05-31,98126,King,417,314,103,99,43,59
2021-05-31,98133,King,589,432,157,99,43,59
2021-05-31,98134,King,30,25,5,99,43,59
2021-05-31,98136,King,333,251,82,99,43,59
2021-05-31,98144,King,627,463,164,99,43,59
2021-05-31,98146,King,304,209,95,99,43,59
2021-05-31,98148,King,67,47,20,99,43,59
2021-05-31,98154,King,,,,99,43,59
2021-05-31,98155,King,585,450,135,99,43,59
2021-05-31,98158,King,,,,99,43,59
2021-05-31,98164,King,,,,99,43,59
2021-05-31,98166,King,297,214,83,99,43,59
2021-05-31,98168,King,193,133,60,99,43,59
2021-05-31,98174,King,,,,99,43,59
2021-05-31,98177,King,525,398,127,99,43,59
2021-05-31,98178,King,249,180,69,99,43,59
2021-05-31,98188,King,141,95,46,99,43,59
2021-05-31,98195,King,,,,99,43,59
2021-05-31,98198,King,149,97,52,99,43,59
2021-05-31,98199,King,600,470,130,99,43,59
2021-05-31,98201,Snohomish,164,108,56,99,43,59
2021-05-31,98203,Snohomish,244,168,76,99,43,59
2021-05-31,98204,Snohomish,140,92,48,99,43,59
2021-05-31,98205,Snohomish,,,,99,43,59
2021-05-31,98207,Snohomish,,,,99,43,59
2021-05-31,98208,Snohomish,436,316,120,99,43,59
2021-05-31,98220,Whatcom,5,2,3,99,43,59
2021-05-31,98221,Skagit,312,212,100,99,43,59
2021-05-31,98222,San Juan,,,,99,43,59
2021-05-31,98223,Snohomish,203,139,64,99,43,59
2021-05-31,98224,King,1,,1,99,43,59
2021-05-31,98225,Whatcom,498,365,133,99,43,59
2021-05-31,98226,Whatcom,381,258,123,99,43,59
2021-05-31,98229,Whatcom,465,328,137,99,43,59
2021-05-31,98230,Whatcom,193,132,61,99,43,59
2021-05-31,98232,Skagit,47,35,12,99,43,59
2021-05-31,98233,Skagit,61,40,21,99,43,59
2021-05-31,98235,Skagit,4,2,2,99,43,59
2021-05-31,98236,Island,116,85,31,99,43,59
2021-05-31,98237,Skagit,9,5,4,99,43,59
2021-05-31,98238,Skagit,,,,99,43,59
2021-05-31,98239,Island,110,75,35,99,43,59
2021-05-31,98240,Whatcom,14,11,3,99,43,59
2021-05-31,98241,Snohomish,6,5,1,99,43,59
2021-05-31,98243,San Juan,2,2,,99,43,59
2021-05-31,98244,Whatcom,17,14,3,99,43,59
2021-05-31,98245,San Juan,162,127,35,99,43,59
2021-05-31,98247,Whatcom,43,30,13,99,43,59
2021-05-31,98248,Whatcom,153,110,43,99,43,59
2021-05-31,98249,Island,96,65,31,99,43,59
2021-05-31,98250,San Juan,237,183,54,99,43,59
2021-05-31,98251,Snohomish,30,14,16,99,43,59
2021-05-31,98252,Snohomish,42,31,11,99,43,59
2021-05-31,98253,Island,39,25,14,99,43,59
2021-05-31,98255,Skagit,,,,99,43,59
2021-05-31,98256,Snohomish,,,,99,43,59
2021-05-31,98257,Skagit,44,27,17,99,43,59
2021-05-31,98258,Snohomish,420,296,124,99,43,59
2021-05-31,98260,Island,121,88,33,99,43,59
2021-05-31,98261,San Juan,76,54,22,99,43,59
2021-05-31,98262,Whatcom,23,16,7,99,43,59
2021-05-31,98263,Skagit,,,,99,43,59
2021-05-31,98264,Whatcom,98,69,29,99,43,59
2021-05-31,98266,Whatcom,16,8,8,99,43,59
2021-05-31,98267,Skagit,,,,99,43,59
2021-05-31,98270,Snohomish,282,186,96,99,43,59
2021-05-31,98271,Snohomish,150,98,52,99,43,59
2021-05-31,98272,Snohomish,274,200,74,99,43,59
2021-05-31,98273,Skagit,159,111,48,99,43,59
2021-05-31,98274,Skagit,131,94,37,99,43,59
2021-05-31,98275,Snohomish,339,256,83,99,43,59
2021-05-31,98276,Whatcom,2,2,,99,43,59
2021-05-31,98277,Island,202,101,101,99,43,59
2021-05-31,98278,Island,,,,99,43,59
2021-05-31,98279,San Juan,29,25,4,99,43,59
2021-05-31,98280,San Juan,,,,99,43,59
2021-05-31,98281,Whatcom,27,21,6,99,43,59
2021-05-31,98282,Island,228,151,77,99,43,59
2021-05-31,98283,Skagit,1,1,,99,43,59
2021-05-31,98284,Skagit,107,76,31,99,43,59
2021-05-31,98286,San Juan,9,6,3,99,43,59
2021-05-31,98288,King,2,2,,99,43,59
2021-05-31,98290,Snohomish,411,298,113,99,43,59
2021-05-31,98292,Snohomish,187,118,69,99,43,59
2021-05-31,98294,Snohomish,42,23,19,99,43,59
