OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790908755891|53035092300|Census Tract 923|7447741|0|G5020|S|20740908755891|53035092300|Census Tract 923|7443787|0|G5020|S|7443787|0
20790908755891|53035092300|Census Tract 923|7447741|0|G5020|S|20740908755887|53035092500|Census Tract 925|12153476|4294923|G5020|S|3954|0
20790908755886|53035092400|Census Tract 924|6106259|0|G5020|S|20740908755886|53035092400|Census Tract 924|6106259|0|G5020|S|6106259|0
20790908755887|53035092500|Census Tract 925|12149522|4087083|G5020|S|20740908755870|53035080500|Census Tract 805|1048292|1509876|G5020|S|0|4450
20790908755887|53035092500|Census Tract 925|12149522|4087083|G5020|S|20740908755875|53035081400|Census Tract 814|1594025|2297009|G5020|S|0|120526
20790908755887|53035092500|Census Tract 925|12149522|4087083|G5020|S|20740908755887|53035092500|Census Tract 925|12153476|4294923|G5020|S|12149522|3962107
20790908755888|53035092600|Census Tract 926|12010602|5379694|G5020|S|20740908755851|53035091000|Census Tract 910|28617772|11943082|G5020|S|0|447844
20790908755888|53035092600|Census Tract 926|12010602|5379694|G5020|S|20740908755888|53035092600|Census Tract 926|12010602|4576162|G5020|S|12010602|4545927
20790908755888|53035092600|Census Tract 926|12010602|5379694|G5020|S|207403716959372|53035990100|Census Tract 9901|0|280848057|G5020|S|0|385923
207903716959368|53035092701|Census Tract 927.01|24488813|1038346|G5020|S|207403716959368|53035092701|Census Tract 927.01|24488813|1038346|G5020|S|24488813|1038346
207903716959367|53035092704|Census Tract 927.04|17958172|7398497|G5020|S|207403716959367|53035092704|Census Tract 927.04|17958172|7398497|G5020|S|17958172|7398497
20790908755861|53035092801|Census Tract 928.01|11707865|228389|G5020|S|20740908755861|53035092801|Census Tract 928.01|11707865|228389|G5020|S|11707865|228389
20790908755908|53035092802|Census Tract 928.02|26383180|1831071|G5020|S|20740908755908|53035092802|Census Tract 928.02|26483049|1885813|G5020|S|26383180|1831071
20790908755913|53035092803|Census Tract 928.03|18126567|770947|G5020|S|20740908755908|53035092802|Census Tract 928.02|26483049|1885813|G5020|S|99869|54742
20790908755913|53035092803|Census Tract 928.03|18126567|770947|G5020|S|20740908755913|53035092803|Census Tract 928.03|18026698|716205|G5020|S|18026698|716205
20790908755890|53035092901|Census Tract 929.01|71114857|588117|G5020|S|20740908755884|53035092100|Census Tract 921|69553123|2426210|G5020|S|12905|0
20790908755890|53035092901|Census Tract 929.01|71114857|588117|G5020|S|20740908755890|53035092901|Census Tract 929.01|71101952|588117|G5020|S|71101952|588117
20790908755920|53035092902|Census Tract 929.02|27583736|496079|G5020|S|20740908755920|53035092902|Census Tract 929.02|27583736|496079|G5020|S|27583736|496079
20790908755897|53035940000|Census Tract 9400|13611392|3260786|G5020|S|20740908755883|53035090102|Census Tract 901.02|49675110|8269399|G5020|S|1017921|0
20790908755897|53035940000|Census Tract 9400|13611392|3260786|G5020|S|20740908755897|53035940000|Census Tract 9400|12605804|3265087|G5020|S|12593471|3260786
20790908755896|53035940100|Census Tract 9401|28135507|5389753|G5020|S|20740908755897|53035940000|Census Tract 9400|12605804|3265087|G5020|S|0|4301
20790908755896|53035940100|Census Tract 9401|28135507|5389753|G5020|S|20740908755896|53035940100|Census Tract 9401|28135507|5393026|G5020|S|28135507|5385452
207903716959372|53035990100|Census Tract 9901|0|280625457|G5020|S|20740908755851|53035091000|Census Tract 910|28617772|11943082|G5020|S|0|153451
207903716959372|53035990100|Census Tract 9901|0|280625457|G5020|S|20740908755888|53035092600|Census Tract 926|12010602|4576162|G5020|S|0|10008
207903716959372|53035990100|Census Tract 9901|0|280625457|G5020|S|207403716959372|53035990100|Census Tract 9901|0|280848057|G5020|S|0|280461998
2079015503262397|53037975101|Census Tract 9751.01|1709325885|52835747|G5020|S|20740865411191|53007960200|Census Tract 9602|2545896090|20471933|G5020|S|6610|0
2079015503262397|53037975101|Census Tract 9751.01|1709325885|52835747|G5020|S|20740865411158|53007960500|Census Tract 9605|830897195|1548736|G5020|S|217707|0
2079015503262397|53037975101|Census Tract 9751.01|1709325885|52835747|G5020|S|20740836372560|53033032702|Census Tract 327.02|510748637|12497579|G5020|S|23682|0
2079015503262397|53037975101|Census Tract 9751.01|1709325885|52835747|G5020|S|20740898313267|53037975100|Census Tract 9751|1766653329|52868515|G5020|S|1709077886|52835747
2079015503262436|53037975102|Census Tract 9751.02|18874117|19748|G5020|S|20740898313267|53037975100|Census Tract 9751|1766653329|52868515|G5020|S|18874117|19748
2079015503262415|53037975103|Census Tract 9751.03|4927522|0|G5020|S|20740898313267|53037975100|Census Tract 9751|1766653329|52868515|G5020|S|4927522|0
2079015503262432|53037975104|Census Tract 9751.04|33752859|13020|G5020|S|20740898313267|53037975100|Census Tract 9751|1766653329|52868515|G5020|S|33752859|13020
2079015503262395|53037975201|Census Tract 9752.01|1075810965|375983|G5020|S|20740836372470|53033031502|Census Tract 315.02|1025940647|9200331|G5020|S|1363|0
2079015503262395|53037975201|Census Tract 9752.01|1075810965|375983|G5020|S|20740898313405|53037975200|Census Tract 9752|1539684406|2512389|G5020|S|1075776690|375983
2079015503262395|53037975201|Census Tract 9752.01|1075810965|375983|G5020|S|207403716948532|53077003001|Census Tract 30.01|3020627313|19987509|G5020|S|32912|0
2079015503262443|53037975202|Census Tract 9752.02|302243507|1986324|G5020|S|20740898313405|53037975200|Census Tract 9752|1539684406|2512389|G5020|S|302243468|1982727
2079015503262443|53037975202|Census Tract 9752.02|302243507|1986324|G5020|S|20740898313331|53037975600|Census Tract 9756|8095208|356894|G5020|S|39|3597
2079015503262434|53037975203|Census Tract 9752.03|161556673|153679|G5020|S|20740898313405|53037975200|Census Tract 9752|1539684406|2512389|G5020|S|161556673|153679
20790898313454|53037975300|Census Tract 9753|1536305448|12882808|G5020|S|20740865411158|53007960500|Census Tract 9605|830897195|1548736|G5020|S|36467|0
20790898313454|53037975300|Census Tract 9753|1536305448|12882808|G5020|S|20740865411193|53007961200|Census Tract 9612|315478223|5108815|G5020|S|15291|0
20790898313454|53037975300|Census Tract 9753|1536305448|12882808|G5020|S|20740898313454|53037975300|Census Tract 9753|1536324352|12882808|G5020|S|1536253690|12882808
20790898313235|53037975402|Census Tract 9754.02|14133920|93363|G5020|S|20740898313462|53037975401|Census Tract 9754.01|6354682|0|G5020|S|18717|0
20790898313235|53037975402|Census Tract 9754.02|14133920|93363|G5020|S|20740898313235|53037975402|Census Tract 9754.02|14185838|93363|G5020|S|14115203|93363
2079015503262455|53037975403|Census Tract 9754.03|4054605|0|G5020|S|20740898313462|53037975401|Census Tract 9754.01|6354682|0|G5020|S|3988661|0
2079015503262455|53037975403|Census Tract 9754.03|4054605|0|G5020|S|20740898313235|53037975402|Census Tract 9754.02|14185838|93363|G5020|S|65944|0
2079015503262446|53037975404|Census Tract 9754.04|2347304|0|G5020|S|20740898313462|53037975401|Census Tract 9754.01|6354682|0|G5020|S|2347304|0
20790898313277|53037975500|Census Tract 9755|16260021|280974|G5020|S|20740898313277|53037975500|Census Tract 9755|16074282|280974|G5020|S|16074282|280974
20790898313277|53037975500|Census Tract 9755|16260021|280974|G5020|S|20740898313331|53037975600|Census Tract 9756|8095208|356894|G5020|S|185739|0
20790898313331|53037975600|Census Tract 9756|7914121|353297|G5020|S|20740898313235|53037975402|Census Tract 9754.02|14185838|93363|G5020|S|4691|0
20790898313331|53037975600|Census Tract 9756|7914121|353297|G5020|S|20740898313331|53037975600|Census Tract 9756|8095208|356894|G5020|S|7909430|353297
20790898313383|53037975700|Census Tract 9757|1062419903|23491225|G5020|S|20740898313383|53037975700|Census Tract 9757|1062354244|23491225|G5020|S|1062354244|23491225
20790898313383|53037975700|Census Tract 9757|1062419903|23491225|G5020|S|20740228669537|53077001701|Census Tract 17.01|1025382359|9127434|G5020|S|65659|0
2079015485170741|53039950101|Census Tract 9501.01|2230863454|41594671|G5020|S|20740228669118|53005011600|Census Tract 116|1546214799|90846021|G5020|S|25362|0
2079015485170741|53039950101|Census Tract 9501.01|2230863454|41594671|G5020|S|20740228669564|53039950100|Census Tract 9501|3308910847|53813666|G5020|S|2230804560|41594671
2079015485170741|53039950101|Census Tract 9501.01|2230863454|41594671|G5020|S|20740483254624|53077002701|Census Tract 27.01|389167736|803092|G5020|S|32523|0
2079015485170741|53039950101|Census Tract 9501.01|2230863454|41594671|G5020|S|20740483254622|53077940003|Census Tract 9400.03|4624030592|3847213|G5020|S|1009|0
2079015485170937|53039950102|Census Tract 9501.02|676460620|117162|G5020|S|20740228669564|53039950100|Census Tract 9501|3308910847|53813666|G5020|S|676460620|117162
2079015485171069|53039950103|Census Tract 9501.03|401592291|12101062|G5020|S|20740228669564|53039950100|Census Tract 9501|3308910847|53813666|G5020|S|401592291|12101062
20790480139244|53039950200|Census Tract 9502|906391757|23337764|G5020|S|20740480139244|53039950200|Census Tract 9502|906391757|23337764|G5020|S|906391757|23337764
2079015485170776|53039950301|Census Tract 9503.01|6476968|1861679|G5020|S|20740480139245|53039950300|Census Tract 9503|632216077|7778206|G5020|S|6476490|1859908
2079015485170776|53039950301|Census Tract 9503.01|6476968|1861679|G5020|S|20740254116486|53059950400|Census Tract 9504|219515954|16453851|G5020|S|478|1771
2079015485171163|53039950302|Census Tract 9503.02|625730850|5918298|G5020|S|20740480139245|53039950300|Census Tract 9503|632216077|7778206|G5020|S|625724455|5918298
2079015485171163|53039950302|Census Tract 9503.02|625730850|5918298|G5020|S|20740254116486|53059950400|Census Tract 9504|219515954|16453851|G5020|S|6395|0
20790933800154|53041970100|Census Tract 9701|450804076|710744|G5020|S|20740479425151|53027000700|Census Tract 7|980288471|4391056|G5020|S|132126|0
20790933800154|53041970100|Census Tract 9701|450804076|710744|G5020|S|20740933800154|53041970100|Census Tract 9701|450091676|718011|G5020|S|449814312|710744
20790933800154|53041970100|Census Tract 9701|450804076|710744|G5020|S|207401474054013|53049950200|Census Tract 9502|401889881|14800607|G5020|S|454468|0
20790933800154|53041970100|Census Tract 9701|450804076|710744|G5020|S|207401474054008|53049950400|Census Tract 9504|1501738841|114963698|G5020|S|3046|0
20790933800154|53041970100|Census Tract 9701|450804076|710744|G5020|S|207403716934565|53067012720|Census Tract 127.20|77694234|1479945|G5020|S|400124|0
20790933800163|53041970200|Census Tract 9702|34121697|1023554|G5020|S|20740933800163|53041970200|Census Tract 9702|34121697|1322069|G5020|S|34121697|968171
20790933800163|53041970200|Census Tract 9702|34121697|1023554|G5020|S|20740933800172|53041970300|Census Tract 9703|14962260|325027|G5020|S|0|55383
20790933800172|53041970300|Census Tract 9703|15086734|487775|G5020|S|20740933800163|53041970200|Census Tract 9702|34121697|1322069|G5020|S|0|218131
20790933800172|53041970300|Census Tract 9703|15086734|487775|G5020|S|20740933800172|53041970300|Census Tract 9703|14962260|325027|G5020|S|14882732|269644
20790933800172|53041970300|Census Tract 9703|15086734|487775|G5020|S|20740933800207|53041970400|Census Tract 9704|35960117|220505|G5020|S|202418|0
20790933800172|53041970300|Census Tract 9703|15086734|487775|G5020|S|207403716934693|53067012710|Census Tract 127.10|41447881|96049|G5020|S|208|0
20790933800172|53041970300|Census Tract 9703|15086734|487775|G5020|S|207403716934565|53067012720|Census Tract 127.20|77694234|1479945|G5020|S|1376|0
20790933800207|53041970400|Census Tract 9704|35628446|220713|G5020|S|20740933800172|53041970300|Census Tract 9703|14962260|325027|G5020|S|67|0
20790933800207|53041970400|Census Tract 9704|35628446|220713|G5020|S|20740933800207|53041970400|Census Tract 9704|35960117|220505|G5020|S|35626723|220505
20790933800207|53041970400|Census Tract 9704|35628446|220713|G5020|S|207403716934582|53067012620|Census Tract 126.20|153927327|2281403|G5020|S|441|0
20790933800207|53041970400|Census Tract 9704|35628446|220713|G5020|S|207403716934693|53067012710|Census Tract 127.10|41447881|96049|G5020|S|1215|208
20790933800248|53041970500|Census Tract 9705|2477029|183443|G5020|S|20740933800172|53041970300|Census Tract 9703|14962260|325027|G5020|S|1260|0
20790933800248|53041970500|Census Tract 9705|2477029|183443|G5020|S|20740933800207|53041970400|Census Tract 9704|35960117|220505|G5020|S|130976|0
20790933800248|53041970500|Census Tract 9705|2477029|183443|G5020|S|20740933800248|53041970500|Census Tract 9705|2344793|183443|G5020|S|2344793|183443
20790933799264|53041970600|Census Tract 9706|1168638|80511|G5020|S|20740933799264|53041970600|Census Tract 9706|1168638|80511|G5020|S|1168638|80511
20790933800269|53041970700|Census Tract 9707|12839985|0|G5020|S|20740933800269|53041970700|Census Tract 9707|12839985|0|G5020|S|12839985|0
20790933800278|53041970800|Census Tract 9708|37799611|160822|G5020|S|20740933800163|53041970200|Census Tract 9702|34121697|1322069|G5020|S|0|110482
20790933800278|53041970800|Census Tract 9708|37799611|160822|G5020|S|20740933800278|53041970800|Census Tract 9708|37795442|50340|G5020|S|37794927|50340
20790933800278|53041970800|Census Tract 9708|37799611|160822|G5020|S|20740933799458|53041971100|Census Tract 9711|352343275|1044624|G5020|S|4684|0
20790933800301|53041970900|Census Tract 9709|2282281|28107|G5020|S|20740933800163|53041970200|Census Tract 9702|34121697|1322069|G5020|S|0|25285
20790933800301|53041970900|Census Tract 9709|2282281|28107|G5020|S|20740933800301|53041970900|Census Tract 9709|1845750|2822|G5020|S|1845495|2822
20790933800301|53041970900|Census Tract 9709|2282281|28107|G5020|S|20740933798959|53041971000|Census Tract 9710|9689413|271655|G5020|S|436786|0
20790933798959|53041971000|Census Tract 9710|9252882|271655|G5020|S|20740933800301|53041970900|Census Tract 9709|1845750|2822|G5020|S|255|0
20790933798959|53041971000|Census Tract 9710|9252882|271655|G5020|S|20740933798959|53041971000|Census Tract 9710|9689413|271655|G5020|S|9252627|271655
20790933799458|53041971100|Census Tract 9711|352339724|1044624|G5020|S|20740933800278|53041970800|Census Tract 9708|37795442|50340|G5020|S|515|0
20790933799458|53041971100|Census Tract 9711|352339724|1044624|G5020|S|20740933799458|53041971100|Census Tract 9711|352343275|1044624|G5020|S|352338591|1044624
20790933799458|53041971100|Census Tract 9711|352339724|1044624|G5020|S|207403716934613|53067012520|Census Tract 125.20|252830603|5195847|G5020|S|544|0
20790933799458|53041971100|Census Tract 9711|352339724|1044624|G5020|S|207403716934582|53067012620|Census Tract 126.20|153927327|2281403|G5020|S|74|0
20790933799333|53041971200|Census Tract 9712|142674543|2424161|G5020|S|20740933799333|53041971200|Census Tract 9712|142674543|2424161|G5020|S|142674543|2424161
20790933799441|53041971300|Census Tract 9713|106707672|0|G5020|S|20740933799441|53041971300|Census Tract 9713|106700721|0|G5020|S|106695850|0
20790933799441|53041971300|Census Tract 9713|106707672|0|G5020|S|20740933799828|53041971600|Census Tract 9716|182572337|913646|G5020|S|11822|0
20790933799802|53041971400|Census Tract 9714|54795067|388986|G5020|S|20740933799441|53041971300|Census Tract 9713|106700721|0|G5020|S|4871|0
20790933799802|53041971400|Census Tract 9714|54795067|388986|G5020|S|20740933799802|53041971400|Census Tract 9714|54790196|388986|G5020|S|54790196|388986
2079015483071894|53041971501|Census Tract 9715.01|22460721|0|G5020|S|20740933800127|53041971500|Census Tract 9715|707410754|1740414|G5020|S|22460721|0
2079015483071864|53041971502|Census Tract 9715.02|684733506|1753316|G5020|S|20740854554896|53015002001|Census Tract 20.01|228410768|1364902|G5020|S|212302|0
2079015483071864|53041971502|Census Tract 9715.02|684733506|1753316|G5020|S|20740933800127|53041971500|Census Tract 9715|707410754|1740414|G5020|S|684138811|1740414
2079015483071864|53041971502|Census Tract 9715.02|684733506|1753316|G5020|S|20740933799828|53041971600|Census Tract 9716|182572337|913646|G5020|S|111875|12902
2079015483071864|53041971502|Census Tract 9715.02|684733506|1753316|G5020|S|207401474054008|53049950400|Census Tract 9504|1501738841|114963698|G5020|S|75721|0
2079015483071864|53041971502|Census Tract 9715.02|684733506|1753316|G5020|S|20740914531161|53069950100|Census Tract 9501|681202168|61568965|G5020|S|194797|0
20790933799828|53041971600|Census Tract 9716|182567624|900744|G5020|S|20740854554896|53015002001|Census Tract 20.01|228410768|1364902|G5020|S|222735|0
20790933799828|53041971600|Census Tract 9716|182567624|900744|G5020|S|20740933799828|53041971600|Census Tract 9716|182572337|913646|G5020|S|182344889|900744
20790933799790|53041971700|Census Tract 9717|667520504|27594919|G5020|S|20740854554898|53015001800|Census Tract 18|1149243155|6150814|G5020|S|32881|0
20790933799790|53041971700|Census Tract 9717|667520504|27594919|G5020|S|20740854554897|53015002002|Census Tract 20.02|188852424|6430134|G5020|S|504|0
